Graph;Nodes;Edges;Max Degree;Crossing Only Angular Res;Crossing Only Crossing Res;Crossing Only Iterations;Crossing Only Edge Length;Crossing Only No of Crossings;Crossing Only Time;Crossing Only Non Planar Crossing;Aspect Ratio;Non-Planar;Valid
grafo9023.78.gml;78;109;7;0.09;30.29;6607;176.51;192;26998;30.29;4.99907544378698;1;1
grafo9210.78.gml;78;108;8;0.04;25.81;4461;171.69;169;17318;25.81;3.19936531640844;1;1
grafo9243.78.gml;78;102;6;0.12;32.85;3840;158.19;74;13608;32.85;1.70479793914024;1;1
grafo9268.78.gml;78;117;9;0.01;8.68;6013;30941.86;234;29117;8.68;2933.17202511536;1;1
grafo9273.78.gml;78;112;9;0.04;36.22;2777;167.33;141;11849;36.22;2.35409206044196;1;1
grafo9309.78.gml;78;98;8;0.39;56.19;4890;157.39;41;16394;56.19;2.0416332352679;1;1
grafo9335.78.gml;78;104;7;0.92;55.6;3302;159.24;51;11530;55.6;1.52704639758582;1;1
grafo9372.78.gml;78;105;8;2.11;37.2;4188;160.19;75;15810;37.2;1.83466473008957;1;1
grafo9397.78.gml;78;96;6;1.5;62.87;5009;157.54;34;16359;62.87;1.69582909460834;1;1
grafo9407.78.gml;78;102;6;0.01;55.78;1133;179.72;56;3955;55.78;2.01080145118734;1;1
grafo9425.78.gml;78;100;6;2.76;53.63;2000;179.58;45;6854;53.63;2.11544850498339;1;1
grafo9439.78.gml;78;105;8;0.52;32.77;4723;163.27;109;17370;32.77;2.24409387628225;1;1
grafo9448.78.gml;78;106;6;0.29;44;3966;158.22;56;14052;44;1.75792461756821;1;1
grafo9461.78.gml;78;114;8;0.34;23.87;1347;174.51;118;5458;23.87;2.67014059581162;1;1
grafo9478.78.gml;78;100;6;1.52;47.86;3088;164.9;33;10351;47.86;2.22756765310967;1;1
grafo9525.78.gml;78;102;8;3.71;40.28;1179;184.41;61;4441;40.28;2.44050736497545;1;1
grafo9549.78.gml;78;97;6;0.02;55.14;2681;167.96;39;9105;55.14;2.18996911071371;1;1
grafo9551.78.gml;78;92;6;0.08;80.12;1252;186.9;13;3799;80.12;2.17340590979782;1;1
grafo9586.78.gml;78;100;7;0.69;45.94;4018;159.19;66;14676;45.94;2.00894469768642;1;1
grafo9650.78.gml;78;107;7;0.08;18.36;2581;7957.71;130;10604;18.36;673.694660194175;1;1
grafo9670.78.gml;78;100;7;0.23;36.63;0;159.62;64;24096;36.63;1.68205345778532;1;1
grafo9693.78.gml;78;103;9;1.12;55.72;4095;157.83;46;14402;55.72;1.88090056913291;1;1
grafo9710.78.gml;78;111;7;0.06;30.64;2924;5571.44;102;11273;30.64;1554.07399358377;1;1
grafo9752.78.gml;78;97;7;0.02;54.36;1182;187.3;28;3974;54.36;2.33261747272571;1;1
grafo9762.78.gml;78;106;7;0.09;32.14;2189;168.23;89;8004;32.14;2.21153675228869;1;1
grafo9789.78.gml;78;103;8;5.16;30.39;265;211.49;39;973;30.39;3.20595616530032;1;1
grafo9791.78.gml;78;112;8;0.56;30.41;1294;175.48;129;5586;30.41;2.74909819639279;1;1
grafo9837.78.gml;78;116;10;0.09;10.14;5233;4528.91;344;23541;10.14;793.525858322469;1;1
grafo4179.79.gml;79;100;6;0.56;36.7;2836;169.11;47;9587;36.7;2.32051282051282;1;1
grafo4289.79.gml;79;105;8;0;0;2242;8589.32;112;8729;;1904.71362523797;1;1
grafo4297.79.gml;79;117;10;0.01;15.85;1562;174.4;168;6829;15.85;3.02051722492604;1;1
grafo4311.79.gml;79;118;8;0.03;17.66;0;203.22;507;34564;17.66;12.5907971484122;1;1
grafo4343.79.gml;79;109;8;0.22;35.85;1930;165.73;59;7611;35.85;2.05058886509636;1;1
grafo4378.79.gml;79;103;7;0.06;45.8;1092;184.47;44;3858;45.8;2.20638766519824;1;1
grafo4395.79.gml;79;123;9;0.2;20.6;0;214.03;553;38652;20.6;12.8610219368646;1;1
grafo4429.79.gml;79;105;7;3.78;38.15;1044;182.4;62;3800;38.15;2.35912144312778;1;1
grafo4594.79.gml;79;104;7;0.07;40.64;0;161.03;132;25650;40.64;2.28257532143542;1;1
grafo4641.79.gml;79;104;8;1.87;48.25;1041;187.93;51;3872;48.25;2.18529496818971;1;1
grafo4657.79.gml;79;113;8;1.09;15.29;0;1763.07;413;30827;15.29;1017.93533938211;1;1
grafo4759.79.gml;79;108;8;0.26;41.32;1892;172.23;64;7172;41.32;2.46798078847308;1;1
grafo4785.79.gml;79;109;7;0;0;4420;49023.37;241;18144;;7790.84275784332;1;1
grafo4826.79.gml;79;102;9;4.08;35.18;5698;157.83;67;20236;35.18;1.95700276590395;1;1
grafo4845.79.gml;79;99;7;0.04;42.16;1927;176.21;46;6676;42.16;1.79566740544792;1;1
grafo4913.79.gml;79;109;8;0.09;15.4;5412;1744.04;194;21533;15.4;522.345379787925;1;1
grafo4961.79.gml;79;100;6;0.8;43.21;6907;154.95;48;24267;43.21;1.58996608030291;1;1
grafo4978.79.gml;79;100;7;0.01;44.53;2480;174.52;37;8764;44.53;2.08974651746974;1;1
grafo5025.79.gml;79;110;8;0.04;14.61;1489;10970.97;119;5772;14.61;2800.67305236271;1;1
grafo5080.79.gml;79;107;9;3.49;34.49;560;198.94;45;2102;34.49;2.93003901170351;1;1
grafo5681.79.gml;79;121;8;0.82;18.9;0;221.84;540;38483;18.9;22.9326507758759;1;1
grafo5799.79.gml;79;106;8;0.56;50.1;2574;163.46;69;9494;50.1;2.03963995153194;1;1
grafo5908.79.gml;79;100;7;0.39;52.93;2723;1308.81;47;9306;52.93;205.464993583345;1;1
grafo5956.79.gml;79;97;8;3.95;53.41;2361;170.85;42;7956;53.41;2.31300746995778;1;1
grafo6085.79.gml;79;101;7;1.7;41.02;452;205.56;38;1590;41.02;2.59233476132191;1;1
grafo6146.79.gml;79;106;6;0.01;19.28;5304;4513.95;161;20424;19.28;597.973285057246;1;1
grafo6351.79.gml;79;108;7;1.94;39.75;1184;180.11;62;4516;39.75;2.41722576316672;1;1
grafo6542.79.gml;79;99;6;0.31;64.29;3290;164.58;25;11137;64.29;1.7050908804784;1;1
grafo6640.79.gml;79;103;8;0.85;18.29;0;188.72;301;28020;18.29;4.2918427039324;1;1
grafo6720.79.gml;79;102;6;1.09;33.14;5113;163.08;78;18088;33.14;2.3076522644456;1;1
grafo7580.79.gml;79;98;9;0.35;50.48;1406;181.35;26;4673;50.48;1.84698133918771;1;1
grafo7836.79.gml;79;111;7;0.51;24.51;0;193.12;350;30115;24.51;7.19970326409496;1;1
grafo7876.79.gml;79;109;9;0.04;22.08;3898;7333.64;94;14643;22.08;861.107961504812;1;1
grafo7878.79.gml;79;108;7;0;28.94;474;202.3;63;1810;28.94;2.98265895953757;1;1
grafo7912.79.gml;79;112;10;0;0;5423;998478.26;399;23018;;190599.785823872;1;1
grafo7939.79.gml;79;106;7;0.05;42.27;2692;165.24;66;10083;42.27;2.15729132299571;1;1
grafo7953.79.gml;79;116;9;1.79;34.36;726;183.65;118;3148;34.36;2.96948034094034;1;1
grafo7987.79.gml;79;106;8;0.04;24.59;4941;171.72;183;18582;24.59;2.34031105506515;1;1
grafo8055.79.gml;79;101;7;0.29;60.72;1377;179.4;23;4843;60.72;2.12526126126126;1;1
grafo8066.79.gml;79;104;7;0.26;49.28;3064;161.16;72;11502;49.28;1.74952228082244;1;1
grafo8119.79.gml;79;104;6;0.03;20.04;2067;171.46;58;7462;20.04;2.00183514298822;1;1
grafo8129.79.gml;79;109;7;0.86;15.16;0;202.83;431;29219;15.16;9.39341764436995;1;1
grafo8130.79.gml;79;123;9;0;0;1028;4659.22;159;4720;;485.0907168941;1;1
grafo8141.79.gml;79;108;8;0.09;24.33;0;187.88;301;28597;24.33;7.42475753467515;1;1
grafo8152.79.gml;79;103;6;0.8;46.17;2958;164.19;41;10587;46.17;2.22201818014875;1;1
grafo8350.79.gml;79;109;8;0.07;23.21;2765;177.21;166;11024;23.21;2.5884885353299;1;1
grafo8505.79.gml;79;100;6;0.32;56.46;0;156.51;53;27154;56.46;1.47249042145594;1;1
grafo8516.79.gml;79;98;6;0.13;66.03;3736;162.58;26;13338;66.03;1.67744186046512;1;1
grafo8550.79.gml;79;100;8;2.79;42.17;1730;179.11;45;6034;42.17;2.10740899357602;1;1
grafo8683.79.gml;79;102;7;0.02;56.58;1116;184.37;49;4037;56.58;2.40594142259414;1;1
grafo8727.79.gml;79;96;6;2.22;43.68;4643;159.98;41;15053;43.68;1.65075576770088;1;1
grafo8772.79.gml;79;115;8;0.44;17.13;0;200.13;422;33781;17.13;10.4622892635315;1;1
grafo8794.79.gml;79;109;8;2.4;46.94;230;213.1;53;876;46.94;2.71076250094276;1;1
grafo8974.79.gml;79;100;6;0.53;45.93;4686;161.04;59;16189;45.93;1.77218168980937;1;1
grafo9114.79.gml;79;111;8;0;0;94;416378.03;150;412;;50461.77527691;1;1
grafo9122.79.gml;79;111;6;0.17;9.97;0;216.16;437;31814;9.97;10.1278029266239;1;1
grafo9146.79.gml;79;106;9;0.21;13.74;4224;3560.01;146;15665;13.74;701.187170263789;1;1
grafo9244.79.gml;79;98;7;0.16;28.93;3692;1717;44;12015;28.93;299.749930226068;1;1
grafo9247.79.gml;79;99;7;2.57;37.45;2820;170.23;53;9708;37.45;2.0116833964127;1;1
grafo9267.79.gml;79;107;7;0.79;17.11;0;166.23;137;26385;17.11;2.3484534223104;1;1
grafo9323.79.gml;79;95;7;0.47;43.22;3601;167.26;50;11731;43.22;1.60259683419651;1;1
grafo9381.79.gml;79;104;6;1.62;55.76;2207;165.17;61;7884;55.76;1.62908484343013;1;1
grafo9395.79.gml;79;99;6;3;37.23;6110;162.3;74;22202;37.23;1.89281964300137;1;1
grafo9431.79.gml;79;103;7;1.29;42.25;754;193.67;39;2728;42.25;2.93338829348722;1;1
grafo9457.79.gml;79;110;6;0.47;17.62;5005;196.95;348;22296;17.62;7.85830527497194;1;1
grafo9459.79.gml;79;119;9;0.05;37.58;1097;174.78;109;4712;37.58;2.77394434202441;1;1
grafo9468.79.gml;79;109;8;0.09;29.43;1957;167.33;89;7647;29.43;2.28906858924396;1;1
grafo9476.79.gml;79;109;8;0.98;43.76;1739;173.04;86;6764;43.76;1.96238141969251;1;1
grafo9482.79.gml;79;104;7;6.08;38.35;3441;162.71;55;12229;38.35;2.0905299313052;1;1
grafo9491.79.gml;79;97;6;0.04;21.03;4019;7706.46;86;13412;21.03;1382.67144203582;1;1
grafo9520.79.gml;79;109;7;0.02;19.73;0;175.26;211;28051;19.73;4.47329842931937;1;1
grafo9521.79.gml;79;104;9;2.98;32.42;905;189.51;50;3254;32.42;2.47525597269625;1;1
grafo9522.79.gml;79;105;6;0.19;37.52;1846;172.55;58;6785;37.52;2.06270122343851;1;1
grafo9553.79.gml;79;123;8;0.01;26.8;1989;180.77;267;9635;26.8;6.28885717683434;1;1
grafo9557.79.gml;79;116;10;0.05;9.68;4366;20016.95;220;22226;9.68;1349.74505387472;1;1
grafo9612.79.gml;79;99;9;6.92;42.8;228;217.34;26;788;42.8;2.55754642005635;1;1
grafo9619.79.gml;79;111;8;0.06;41.1;2185;167.32;124;8729;41.1;2.86405190209378;1;1
grafo9678.79.gml;79;106;8;0;21.05;0;178.1;243;27233;21.05;3.69943874588736;1;1
grafo9687.79.gml;79;116;7;0.02;29.23;1384;180.48;173;5983;29.23;4.40540893650379;1;1
grafo9691.79.gml;79;125;8;0.56;28.99;1517;177.06;206;7206;28.99;4.57507507507508;1;1
grafo9694.79.gml;79;109;10;0.36;36.72;1358;1341.96;82;5232;36.72;182.360374946741;1;1
grafo9698.79.gml;79;104;8;1.35;45.23;3394;164.85;55;12438;45.23;2.38338285229202;1;1
grafo9721.79.gml;79;121;7;0.85;9.04;0;204.76;406;37585;9.04;13.1094999466894;1;1
grafo9722.79.gml;79;110;8;1.34;21.23;0;195.4;370;30047;21.23;8.61836497481596;1;1
grafo9770.79.gml;79;106;8;0.4;33.78;2344;169.09;98;8583;33.78;2.14184939656638;1;1
grafo9773.79.gml;79;97;5;1.35;52.51;0;155.08;42;22975;52.51;1.52410538733779;1;1
grafo9781.79.gml;79;115;7;0.04;17.23;0;8252.54;310;31245;17.23;1433.61711485298;1;1
grafo9790.79.gml;79;103;6;0.48;39.63;1152;182.85;42;4284;39.63;2.74013994910941;1;1
grafo9810.79.gml;79;101;6;0.59;29.01;4099;167.87;109;14353;29.01;2.309508956421;1;1
grafo9839.79.gml;79;99;6;6.64;56.85;4939;158.63;30;16549;56.85;1.36238960292956;1;1
grafo2778.80.gml;80;101;9;4.22;42.66;2863;164.19;60;10184;42.66;1.77737616035488;1;1
grafo4119.80.gml;80;114;8;1.53;27.49;828;188.73;85;3348;27.49;2.5858845096242;1;1
grafo4305.80.gml;80;104;8;2.18;29.55;3887;159.52;75;14027;29.55;2.81388823942015;1;1
grafo4350.80.gml;80;106;6;7.11;40.87;1081;186.39;48;3985;40.87;2.23470549951188;1;1
grafo4370.80.gml;80;112;8;0.09;46.39;2848;164.76;68;11076;46.39;2.37738444607483;1;1
grafo4437.80.gml;80;111;7;4.77;38.78;415;203.54;69;1646;38.78;4.45235719630831;1;1
grafo4439.80.gml;80;102;7;0.71;43.47;1269;187.01;36;4519;43.47;2.33927459526775;1;1
grafo4507.80.gml;80;123;8;0.11;12.63;4643;2355.44;549;24411;12.63;688.606440765649;1;1
grafo4517.80.gml;80;112;8;2.51;36.96;5522;161.92;114;22036;36.96;2.79111742040154;1;1
grafo4545.80.gml;80;114;8;0.2;8.96;0;184.75;266;29734;8.96;4.08163695812678;1;1
grafo4568.80.gml;80;115;7;3.74;34.87;380;204.6;78;1572;34.87;3.07084951866239;1;1
grafo4586.80.gml;80;111;9;0.37;39.59;1625;171;93;6366;39.59;1.95157179269329;1;1
grafo4618.80.gml;80;104;8;0.15;17.65;0;191.94;310;27114;17.65;4.76560524198184;1;1
grafo4626.80.gml;80;99;8;0.12;40.32;3186;167.15;26;10734;40.32;1.59528092997509;1;1
grafo4696.80.gml;80;121;8;1.01;40.95;1292;171.85;100;5672;40.95;2.25482127007181;1;1
grafo4735.80.gml;80;108;5;0.73;46.94;3907;158.57;70;14493;46.94;1.73883299798793;1;1
grafo4765.80.gml;80;103;10;0.09;18;5668;19350.88;178;21926;18;2904.52125279642;1;1
grafo4783.80.gml;80;107;7;1.97;39.64;1663;177.01;52;6124;39.64;2.2884336320956;1;1
grafo481.80.gml;80;108;8;0.22;38.22;1376;175.49;93;5574;38.22;3.00307110796126;1;1
grafo4865.80.gml;80;117;9;0.7;37.97;3855;161.68;147;16432;37.97;2.19490254872564;1;1
grafo4890.80.gml;80;108;7;1.78;36.89;1388;178.43;68;5193;36.89;2.142421875;1;1
grafo4908.80.gml;80;102;6;1;38.93;696;196.49;32;2358;38.93;2.25727665706052;1;1
grafo5000.80.gml;80;110;7;0.01;40.02;3615;160.99;93;14154;40.02;2.4295295088733;1;1
grafo5015.80.gml;80;96;6;14.52;55.85;620;200.5;11;2002;55.85;2.51979703876227;1;1
grafo5029.80.gml;80;108;6;2.56;38.04;320;209.54;51;1200;38.04;2.63824063976736;1;1
grafo5046.80.gml;80;108;7;3.41;31.63;1645;182.61;89;6634;31.63;3.24822422729891;1;1
grafo5051.80.gml;80;116;9;0.01;16.24;0;198.08;406;33140;16.24;9.8193063583815;1;1
grafo5093.80.gml;80;103;8;1.29;70.81;5180;161.1;21;18068;70.81;1.725737807856;1;1
grafo5132.80.gml;80;106;7;0;43.43;2875;166.91;66;10602;43.43;1.91096555070354;1;1
grafo5347.80.gml;80;95;7;2.08;38.06;0;162.06;37;23217;38.06;1.82476204530362;1;1
grafo5370.80.gml;80;111;8;0.01;16.05;0;181.49;304;30611;16.05;4.53625081645983;1;1
grafo5460.80.gml;80;113;7;0.27;19.94;2016;3216.91;178;8985;19.94;1020.32309722833;1;1
grafo5558.80.gml;80;108;9;0.1;37.66;852;188.43;56;3337;37.66;2.30352698875826;1;1
grafo5577.80.gml;80;104;7;3.69;38.2;2774;161.95;63;9826;38.2;1.67060176312764;1;1
grafo5870.80.gml;80;107;9;0.07;36.06;2565;174.89;112;9940;36.06;2.44529593999674;1;1
grafo5897.80.gml;80;105;7;1.24;24.52;5063;168.29;179;19577;24.52;3.60287599724219;1;1
grafo6319.80.gml;80;109;9;0.12;36.33;1574;175.76;61;6286;36.33;2.26466512702079;1;1
grafo6448.80.gml;80;93;8;6.63;74.17;3278;165.99;16;10174;74.17;1.60843165666184;1;1
grafo6505.80.gml;80;106;8;4.46;32.94;2723;170.57;124;10857;32.94;2.74361733346376;1;1
grafo6506.80.gml;80;106;8;0.23;39.01;3117;165.3;81;11507;39.01;2.21695460024106;1;1
grafo6868.80.gml;80;111;9;0.23;19.84;3623;180.75;217;16108;19.84;5.58214594127807;1;1
grafo7815.80.gml;80;121;8;0.12;21.47;1009;180.9;137;4519;21.47;2.96941199762423;1;1
grafo7823.80.gml;80;113;8;0.08;21.12;1053;7001.56;154;4312;21.12;837.09702009702;1;1
grafo7839.80.gml;80;120;9;0.82;34.68;401;200.81;94;1815;34.68;3.36248451938649;1;1
grafo7856.80.gml;80;117;9;0.29;26.28;1517;171.33;106;6370;26.28;2.58233427362482;1;1
grafo7862.80.gml;80;104;5;0.15;33.63;1858;172.63;67;7258;33.63;2.50027583670467;1;1
grafo7879.80.gml;80;117;8;0.09;18.84;6380;9429.9;402;33562;18.84;3396.23741642488;1;1
grafo7886.80.gml;80;101;9;3.08;53.05;2900;169.49;44;10160;53.05;2.3561744527932;1;1
grafo7907.80.gml;80;127;8;0.31;13.14;5626;206;460;31537;13.14;8.8526707530648;1;1
grafo7908.80.gml;80;113;7;0;24.73;1421;174.59;107;5690;24.73;2.4081826831589;1;1
grafo7941.80.gml;80;107;7;0.02;20.94;4953;35834.64;132;18754;20.94;6800.73079392253;1;1
grafo7956.80.gml;80;110;6;0.4;9.57;0;205.52;426;30524;9.57;8.87422103522828;1;1
grafo7976.80.gml;80;112;10;0.21;36.52;1310;172.8;79;5501;36.52;2.81695220919748;1;1
grafo8018.80.gml;80;105;7;2.63;41.63;2782;165.38;40;9933;41.63;1.65576578680994;1;1
grafo8022.80.gml;80;112;9;0.4;37.62;2746;166.74;99;11391;37.62;2.45900729464003;1;1
grafo8057.80.gml;80;111;8;0.02;40.57;3100;163.17;87;12432;40.57;2.09947776280323;1;1
grafo8058.80.gml;80;111;8;0.39;40.58;3039;159.29;73;12005;40.58;1.77354222520107;1;1
grafo8067.80.gml;80;113;8;0.09;10.43;0;23478.23;430;31097;10.43;6550.13457122891;1;1
grafo8075.80.gml;80;111;8;0.44;24.39;5341;185.31;254;23282;24.39;6.25456033676333;1;1
grafo8081.80.gml;80;107;6;0.28;38.93;3056;170.44;82;11399;38.93;2.62718193660443;1;1
grafo8089.80.gml;80;107;6;4.23;49.77;277;212.71;42;1043;49.77;2.79947703873182;1;1
grafo8110.80.gml;80;105;6;1.65;37.63;1287;182.25;58;4774;37.63;2.98707001707734;1;1
grafo8538.80.gml;80;114;8;1.69;32.34;661;190.46;110;2748;32.34;2.87267133823278;1;1
grafo8716.80.gml;80;101;5;0.48;48.42;2937;166.83;45;10500;48.42;1.88264275906631;1;1
grafo8805.80.gml;80;124;9;0.08;26.5;2052;182.38;259;11348;26.5;3.08511718419494;1;1
grafo8979.80.gml;80;97;6;1.81;22.31;0;174.4;127;23687;22.31;2.37441053474508;1;1
grafo8982.80.gml;80;106;8;0.01;31.03;3962;163.99;97;15186;31.03;1.95715036803365;1;1
grafo9033.80.gml;80;106;8;3.24;43.16;3663;160.59;61;14056;43.16;2.37807915859397;1;1
grafo9047.80.gml;80;105;7;0.37;40.6;3789;161.38;61;13614;40.6;1.99206281471366;1;1
grafo9096.80.gml;80;108;7;0.3;34.07;5444;169.55;137;20779;34.07;2.62557697529188;1;1
grafo9100.80.gml;80;105;6;0.37;31.19;1726;172.48;58;6375;31.19;2.0488386402092;1;1
grafo9103.80.gml;80;108;7;0.04;47.68;2599;6264.71;88;9899;47.68;2185.52516129032;1;1
grafo9116.80.gml;80;118;8;0.1;19.28;6693;192.25;360;33212;19.28;11.3744422409519;1;1
grafo9119.80.gml;80;120;10;0.04;24.56;1171;175.59;127;5765;24.56;2.26433013951925;1;1
grafo9190.80.gml;80;104;6;0.07;45.31;986;190.99;26;3448;45.31;2.37141513869299;1;1
grafo9205.80.gml;80;112;8;0.09;20.72;4759;6195.39;265;19584;20.72;1147.31039755352;1;1
grafo9218.80.gml;80;108;7;0;0;5861;41154.75;249;23369;;5999.54896200548;1;1
grafo9236.80.gml;80;120;9;0;34.17;508;196.49;128;2305;34.17;3.22188995215311;1;1
grafo9333.80.gml;80;112;6;0.07;28.01;1736;175.58;123;7069;28.01;2.97582205029014;1;1
grafo9343.80.gml;80;103;7;0;23.59;3731;1085.11;95;13629;23.59;205.161062101494;1;1
grafo9352.80.gml;80;99;5;0.83;48.53;3179;165.32;47;11735;48.53;2.08105733908321;1;1
grafo9401.80.gml;80;102;7;1.36;39.58;4430;163.37;71;16595;39.58;2.16392740969012;1;1
grafo9413.80.gml;80;111;6;4.62;34.09;69;225.41;60;279;34.09;3.7507121198199;1;1
grafo9453.80.gml;80;114;8;0.01;16.65;5442;27474.03;192;23390;16.65;7366.03588383133;1;1
grafo9490.80.gml;80;120;7;0.01;17.16;6832;215.66;518;35040;17.16;10.7051244509517;1;1
grafo9492.80.gml;80;106;9;0.51;45.09;557;199.71;49;2064;45.09;2.71961892959492;1;1
grafo9532.80.gml;80;94;7;0.03;49.53;6370;158.95;51;20241;49.53;1.46212740652643;1;1
grafo9541.80.gml;80;105;7;0.92;52.39;3794;162.56;77;13967;52.39;2.10577005761458;1;1
grafo9560.80.gml;80;100;8;0.31;57.75;4716;158.24;53;16283;57.75;1.9029642310118;1;1
grafo9582.80.gml;80;101;6;10.54;63.76;1064;192.41;23;3628;63.76;1.84120752673616;1;1
grafo9627.80.gml;80;98;5;0.03;41.62;4066;160.23;57;13479;41.62;1.81930151527429;1;1
grafo9664.80.gml;80;103;6;1.26;33.58;2630;167.75;76;9395;33.58;2.19592163134746;1;1
grafo9692.80.gml;80;117;7;0;11.45;0;92199.31;354;33055;11.45;15710.8023148148;1;1
grafo9704.80.gml;80;110;7;0.68;49.6;2954;160.44;81;11738;49.6;2.13154666415023;1;1
grafo9743.80.gml;80;98;6;0.93;40.32;3198;169.73;33;10392;40.32;2.31708399928965;1;1
grafo9744.80.gml;80;109;7;0.2;1.63;0;196.67;390;32242;1.63;4.91771898175987;1;1
grafo9747.80.gml;80;121;8;0.23;5.28;6680;19266.76;170;33392;5.28;3833.00436864656;1;1
grafo9788.80.gml;80;124;9;0.19;12.83;0;235.94;692;40249;12.83;15.8309681849393;1;1
grafo9792.80.gml;80;112;8;0.13;40.86;1119;176.26;99;4475;40.86;2.50652047512252;1;1
grafo9795.80.gml;80;117;8;0.01;20.68;2618;4102.04;276;11880;20.68;687.168736932727;1;1
grafo9797.80.gml;80;107;8;0.21;39.93;3081;164.16;65;11289;39.93;2.10008822664445;1;1
grafo9814.80.gml;80;104;7;0.15;25.96;1763;7158.71;89;6550;25.96;1959.31504196256;1;1
